"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Unreal","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s","Auto classification"
"191335","SN 2025abob","03:31:32.223","+04:55:37.36","SN II","0.037","","","ZTF, ATLAS, GOTO, Pan-STARRS","ZTF, ATLAS, GOTO, Pan-STARRS","ZTF, VHU-TDA","ATLAS, GOTO, Pan-STARRS, ZTF","ZTF25abzswyh","ATLAS-STH - ATLAS-03, ATLAS-TDO - ATLAS-05, GOTO-N - GOTO-2, GOTO-S - GOTO-3, P48 - ZTF-Cam, PS2 - GPC2","FLWO-1.5m - FAST, P60 - SEDM","1","1","","20.1705","g-ZTF","2025-10-24 10:36:49.000","Fritz","","","2025TNSTR4289....1S","2025TNSCR4487....1S, 2025TNSCR4809....1N","",""
"191228","SN 2025abka","12:50:25.329","+28:50:04.79","SN II","0.03","","","ZTF, ATLAS, GOTO, Pan-STARRS, LAST","ZTF, ATLAS, GOTO, Pan-STARRS, LAST","ZTF","ATLAS, GOTO, LAST, Pan-STARRS, ZTF","ZTF25abzklfa","ATLAS-HKO - ATLAS-02, ATLAS-TDO - ATLAS-05, GOTO-N - GOTO-2, LAST - LAST-Cam, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","18.5655","r-ZTF","2025-10-22 13:01:06.997","Fritz","","","2025TNSTR4260....1S","2025TNSCR4565....1S","",""
"191225","SN 2025abjx","10:51:22.654","-09:30:33.89","SN II","0.055","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS, ZTF","ZTF25abyhfpx","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.6436","r-ZTF","2025-10-20 12:56:06.999","Fritz","","","2025TNSTR4260....1S","2025TNSCR4326....1S","",""
"191132","SN 2025abgi","23:57:27.349","-02:54:22.15","SN II","0.023396","","","ATLAS, GOTO, LAST, ZTF","ATLAS, GOTO, LAST, ZTF","ZTF","ATLAS, GOTO, LAST, ZTF","ATLAS25ndf","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, GOTO-N - GOTO-1, GOTO-S - GOTO-3, LAST - LAST-Cam, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.489","cyan-ATLAS","2025-10-21 21:06:52.128","ATLAS_Bot1","","","2025TNSTR4251....1T","2025TNSCR4487....1S","",""
"191010","SN 2025abbq","21:40:28.749","-06:20:42.46","SN II","0.023466","","","ZTF, Pan-STARRS","ZTF, Pan-STARRS","ZTF","Pan-STARRS, ZTF","ZTF25abymbfe","P48 - ZTF-Cam, PS1 - GPC1","P200 - NGPS","1","1","","19.7257","r-ZTF","2025-10-19 06:05:41.003","Fritz","","","2025TNSTR4230....1S","2025TNSCR4328....1D","",""
"190915","SN 2025aaxz","09:44:34.866","+55:45:43.41","SN II","0.025","","","ZTF, ATLAS, WFST, LAST, Pan-STARRS","ZTF, ATLAS, WFST, LAST, Pan-STARRS","ZTF, VHU-TDA","ATLAS, LAST, Pan-STARRS, WFST, ZTF","ZTF25abxxkod","ATLAS-MLO - ATLAS-01, ATLAS-TDO - ATLAS-05, LAST - LAST-Cam, P48 - ZTF-Cam, PS2 - GPC2, WFST - WFST-WFC","FLWO-1.5m - FAST, P60 - SEDM","1","1","","18.9293","g-ZTF","2025-10-19 10:20:46.003","Fritz","","","2025TNSTR4191....1S","2025TNSCR4294....1S, 2025TNSCR4810....1D","",""
"190897","SN 2025aaxh","10:59:42.575","+23:23:13.97","SN II","0.02119","","","ATLAS, GOTO, Pan-STARRS, ZTF","ATLAS, GOTO, Pan-STARRS, ZTF","ZTF","ATLAS, GOTO, Pan-STARRS, ZTF","ATLAS25mxu","ATLAS-HKO - ATLAS-02, GOTO-N - GOTO-1, GOTO-N - GOTO-2, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","17.421","orange-ATLAS","2025-10-19 14:58:11.136","ATLAS_Bot1","","","2025TNSTR4182....1T","2025TNSCR5077....1S","",""
"190873","SN 2025aawk","00:25:33.678","+02:16:17.57","SN II","0.0778","","","ZTF, ATLAS, GOTO, LAST","ZTF, ATLAS, GOTO, LAST","ZTF","ATLAS, GOTO, LAST, ZTF","ZTF25abubydw","ATLAS-STH - ATLAS-03, ATLAS-TDO - ATLAS-05, GOTO-N - GOTO-1, LAST - LAST-Cam, P48 - ZTF-Cam","Lick-3m - KAST","1","1","","20.7218","g-ZTF","2025-09-26 07:55:02.997","Fritz","","","2025TNSTR4191....1S","2025TNSCR4716....1W","",""
"190849","SN 2025aavm","11:28:25.367","+51:01:26.71","SN II","0.03288","MCG+09-19-083","0.0337","ALeRCE, ATLAS, LAST","ZTF, ATLAS, LAST","ZTF","ATLAS, LAST, ZTF","ZTF25abxcktl","ATLAS-MLO - ATLAS-01, LAST - LAST-Cam, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.4594","g-ZTF","2025-10-18 11:51:20.002","ALeRCE","","","2025TNSTR4169....1F","2025TNSCR4266....1S","",""
"190818","SN 2025aauh","09:45:29.343","+33:33:35.42","SN II","0.027328","","","ZTF, GOTO, Pan-STARRS","ZTF, GOTO, Pan-STARRS","ZTF","GOTO, Pan-STARRS, ZTF","ZTF25abxcfzb","GOTO-N - GOTO-2, P48 - ZTF-Cam, PS2 - GPC2","P200 - NGPS","1","1","","20.0119","r-ZTF","2025-10-13 11:26:51.996","Fritz","","","2025TNSTR4178....1S","2025TNSCR4328....1D","",""
"190620","SN 2025aaov","00:36:23.136","+18:41:32.59","SN II","0.045","","","ZTF, ATLAS, GOTO, Fink","ZTF, ATLAS, GOTO","ZTF","ATLAS, GOTO, ZTF","ZTF25abwwabv","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, GOTO-N - GOTO-1, P48 - ZTF-Cam","P60 - SEDM","1","1","","20.603","g-ZTF","2025-10-12 06:06:22.000","Fritz","","","2025TNSTR4149....1S","2025TNSCR4521....1S","",""
"190246","SN 2025aaal","19:32:53.143","+56:04:17.68","SN II","0.026045","","","ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS, Pan-STARRS, ZTF","ZTF25abwnsol","ATLAS-MLO - ATLAS-01, ATLAS-TDO - ATLAS-05, P48 - ZTF-Cam, PS1 - GPC1","P200 - NGPS","1","1","","19.9379","r-ZTF","2025-10-08 04:09:59.999","Fritz","","","2025TNSTR4087....1S","2025TNSCR4328....1D","",""
"190144","SN 2025zwn","04:21:01.663","-09:17:22.36","SN II","0.04","","","ZTF, GOTO, ATLAS, LAST, BlackGEM","ZTF, GOTO, ATLAS, LAST, BlackGEM","ZTF","ATLAS, BlackGEM, GOTO, LAST, ZTF","ZTF25abwkiga","ATLAS-TDO - ATLAS-05, BG2 - BlackGEM-Cam2, BG3 - BlackGEM-Cam3, GOTO-N - GOTO-1, GOTO-S - GOTO-3, LAST - LAST-Cam, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.1982","r-ZTF","2025-10-11 08:32:54.003","Fritz","","","2025TNSTR4073....1S","2025TNSCR4235....1S","",""
"190082","SN 2025zud","11:10:38.026","+14:54:42.34","SN II","0.033454","","","ZTF, GOTO, ATLAS, Pan-STARRS","ZTF, GOTO, ATLAS, Pan-STARRS","ZTF","ATLAS, GOTO, Pan-STARRS, ZTF","ZTF25abwigqz","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, GOTO-N - GOTO-2, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","18.6353","r-ZTF","2025-10-09 12:52:48.002","Fritz","","","2025TNSTR4072....1W","2025TNSCR4340....1W","",""
"190032","SN 2025zsf","23:56:39.797","+38:54:59.27","SN II","0.04","","","GOTO, ZTF, ATLAS, LAST, Pan-STARRS","GOTO, ZTF, ATLAS, LAST, Pan-STARRS","ZTF","ATLAS, GOTO, LAST, Pan-STARRS, ZTF","GOTO25iit","ATLAS-MLO - ATLAS-01, ATLAS-TDO - ATLAS-05, GOTO-N - GOTO-1, GOTO-N - GOTO-2, LAST - LAST-Cam, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","19.18","L-GOTO","2025-10-10 02:03:33.984","GOTO_bot","","","2025TNSTR4056....1O","2025TNSCR4294....1S","",""
"190000","SN 2025zra","04:29:17.619","+69:31:36.81","SN II","0.015684","","","ZTF, GOTO","ZTF, GOTO","ZTF","GOTO, ZTF","ZTF25abvbnjm","GOTO-N - GOTO-2, P48 - ZTF-Cam","P200 - NGPS","1","1","","20.2879","r-ZTF","2025-10-02 09:39:48.000","Fritz","","","2025TNSTR4043....1S","2025TNSCR4328....1D","",""
"189990","SN 2025zqq","10:38:13.779","-02:41:33.60","SN II","0.021195","SDSS J103814.26-024133.5","","ALeRCE, ATLAS, GOTO, Pan-STARRS, DESIRT","ZTF, ATLAS, GOTO, Pan-STARRS, DESIRT","ZTF","ATLAS, DESIRT, GOTO, Pan-STARRS, ZTF","ZTF25abwbvvj","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, CTIO-4m - DECAM, GOTO-N - GOTO-2, GOTO-S - GOTO-3, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","17.9876","r-ZTF","2025-10-07 12:50:11.999","ALeRCE","","","2025TNSTR4029....1M","2025TNSCR4281....1W","",""
"189929","SN 2025zoj","23:45:17.467","+51:59:08.96","SN II","0.04","","","GOTO, ZTF, Pan-STARRS","GOTO, ZTF, Pan-STARRS","ZTF","GOTO, Pan-STARRS, ZTF","GOTO25igg","GOTO-N - GOTO-2, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","19.33","L-GOTO","2025-10-03 22:52:20.064","GOTO_bot","","","2025TNSTR3996....1B","2025TNSCR4376....1S","",""
"189785","SN 2025ziv","03:32:07.984","+41:35:45.49","SN II","0.014677","","","ATLAS, ZTF, GOTO, Pan-STARRS","ATLAS, ZTF, GOTO, Pan-STARRS","ZTF","ATLAS, GOTO, Pan-STARRS, ZTF","ATLAS25mgx","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, GOTO-N - GOTO-1, GOTO-N - GOTO-2, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","19.199","cyan-ATLAS","2025-10-01 12:23:35.232","ATLAS_Bot1","","","2025TNSTR3942....1T","2025TNSCR4017....1S","",""
"189769","SN 2025zif","10:21:34.571","+23:57:29.96","SN II","0.02111","LEDA  213686","0.02113","ALeRCE, ATLAS, GOTO, Pan-STARRS, WFST","ZTF, ATLAS, GOTO, Pan-STARRS, WFST","ZTF","ATLAS, GOTO, Pan-STARRS, WFST, ZTF","ZTF25abuqccu","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, GOTO-N - GOTO-2, P48 - ZTF-Cam, PS1 - GPC1, WFST - WFST-WFC","P60 - SEDM","1","1","","18.015","r-ZTF","2025-09-30 12:42:39.004","ALeRCE","","","2025TNSTR3941....1M","2025TNSCR4124....1S","",""
"189744","SN 2025zhg","05:03:34.397","+04:40:51.32","SN II","0.02971","","","ZTF, GOTO","ZTF, GOTO","ZTF","GOTO, ZTF","ZTF25abuvvga","GOTO-N - GOTO-1, GOTO-S - GOTO-3, P48 - ZTF-Cam","P200 - NGPS","1","1","","18.6504","g-ZTF","2025-10-01 09:58:08.996","BTSbot_bot","","","2025TNSTR3951....1R","2025TNSCR4331....1R","",""
"189518","SN 2025yyp","08:10:06.018","+46:11:31.65","SN II","0.031603","","","ZTF, GOTO","ZTF, GOTO","ZTF","GOTO, ZTF","ZTF25abuojsb","GOTO-N - GOTO-2, P48 - ZTF-Cam","NOT - ALFOSC","1","1","","19.9432","g-ZTF","2025-09-30 10:44:03.998","Fritz","","","2025TNSTR3935....1H","2025TNSCR4127....1D","",""
"189514","SN 2025yyl","05:50:36.846","+50:35:23.75","SN II","0.035","","","ZTF","ZTF","ZTF","ZTF","ZTF25abtieic","P48 - ZTF-Cam","P60 - SEDM","1","1","","19.0392","g-ZTF","2025-09-24 10:39:16.001","Fritz","","","2025TNSTR3934....1S","2025TNSCR4217....1S","",""
"189496","SN 2025yxt","02:27:34.553","+41:58:44.33","SN II","0.018853","","","ZTF, Pan-STARRS, YSE","ZTF, Pan-STARRS","ZTF","Pan-STARRS, ZTF","ZTF25abudaqa","P48 - ZTF-Cam, PS1 - GPC1","LT - SPRAT","1","1","","19.1785","r-ZTF","2025-09-26 08:57:30.000","Fritz","","","2025TNSTR3934....1S","2025TNSCR4027....1W","",""
"189008","SN 2025yfq","21:30:07.272","+00:24:15.62","SN II","0.030226","","","GOTO, ZTF, ATLAS, Pan-STARRS","GOTO, ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS, GOTO, Pan-STARRS, ZTF","GOTO25hlo","ATLAS-CHL - ATLAS-04, ATLAS-TDO - ATLAS-05, GOTO-S - GOTO-3, P48 - ZTF-Cam, PS1 - GPC1","P200 - NGPS","1","1","","20","L-GOTO","2025-09-20 10:56:50.496","GOTO_bot","","","2025TNSTR3791....1O","2025TNSCR3975....1R","",""
"189006","SN 2025yfo","05:29:34.865","+51:59:11.22","SN II","0.02","","","ATLAS, ALeRCE, GOTO","ATLAS, ZTF, GOTO","ZTF","ATLAS, GOTO, ZTF","ATLAS25ltw","ATLAS-MLO - ATLAS-01, GOTO-N - GOTO-1, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.287","orange-ATLAS","2025-09-21 13:26:47.328","ATLAS_Bot1","","","2025TNSTR3790....1T","2025TNSCR4123....1S","",""
"188876","SN 2025yap","09:10:32.311","+16:22:48.41","SN II","0.02933","","","ZTF, GOTO, ATLAS","ZTF, GOTO, ATLAS","ZTF","ATLAS, GOTO, ZTF","ZTF25absjrpz","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, GOTO-N - GOTO-1, GOTO-N - GOTO-2, P48 - ZTF-Cam","P200 - NGPS","1","1","","18.9078","r-ZTF","2025-09-15 12:36:31.000","Fritz","","","2025TNSTR3783....1S","2025TNSCR3975....1R","",""
"188875","SN 2025yao","06:26:03.929","+64:43:49.98","SN II","0.014343","","","ZTF, ATLAS, GOTO, Fink, LAST","ZTF, ATLAS, GOTO, LAST","ZTF","ATLAS, GOTO, LAST, ZTF","ZTF25absindv","ATLAS-MLO - ATLAS-01, GOTO-N - GOTO-1, LAST - LAST-Cam, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.3718","r-ZTF","2025-09-20 10:42:19.998","BTSbot_bot","","","2025TNSTR3784....1R","2025TNSCR3803....1S","",""
"188568","SN 2025xov","15:16:28.740","+01:56:55.97","SN II","0.029","","","ATLAS, ZTF, GOTO, Pan-STARRS","ATLAS, ZTF, GOTO, Pan-STARRS","ZTF","ATLAS, GOTO, Pan-STARRS, ZTF","ATLAS25ljw","ATLAS-HKO - ATLAS-02, ATLAS-STH - ATLAS-03, GOTO-N - GOTO-1, GOTO-S - GOTO-4, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","18.086","cyan-ATLAS","2025-09-15 05:39:20.160","ATLAS_Bot1","","","2025TNSTR3705....1T","2025TNSCR4905....1S","",""
"188406","SN 2025xiy","08:13:47.526","+37:02:58.38","SN II","0.030603","","","ZTF","ZTF","ZTF","ZTF","ZTF18aawwbak","P48 - ZTF-Cam","P60 - SEDM","1","1","","19.0871","r-ZTF","2025-09-06 12:12:42.998","Fritz","","","2025TNSTR3680....1S","2025TNSCR3836....1S","",""
"188389","SN 2025xih","03:05:33.470","+04:42:01.37","SN II","0.02","","","GOTO, ZTF, ATLAS, LAST, BlackGEM, Pan-STARRS","GOTO, ZTF, ATLAS, LAST, BlackGEM, Pan-STARRS","ZTF","ATLAS, BlackGEM, GOTO, LAST, Pan-STARRS, ZTF","GOTO25gzj","ATLAS-MLO - ATLAS-01, ATLAS-STH - ATLAS-03, BG2 - BlackGEM-Cam2, GOTO-N - GOTO-2, GOTO-S - GOTO-3, LAST - LAST-Cam, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","18.27","L-GOTO","2025-09-13 01:50:30.336","GOTO_bot","","","2025TNSTR3674....1O","2025TNSCR3837....1S","",""
"188250","SN 2025xdd","23:16:23.753","+24:29:53.05","SN II","0.028043","","","ZTF, GOTO, ATLAS","ZTF, GOTO, ATLAS","ZTF","ATLAS, GOTO, ZTF","ZTF25abphhyk","ATLAS-HKO - ATLAS-02, ATLAS-TDO - ATLAS-05, GOTO-N - GOTO-2, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.4016","g-ZTF","2025-09-07 08:02:18.997","Fritz","","","2025TNSTR3635....1S","2025TNSCR3715....1S","",""
"187967","SN 2025wsj","21:20:07.926","-03:54:27.92","SN II","0.0296","","","ZTF, GOTO, Pan-STARRS","ZTF, GOTO, Pan-STARRS","ZTF","GOTO, Pan-STARRS, ZTF","ZTF25abnzksi","GOTO-N - GOTO-1, GOTO-S - GOTO-3, P48 - ZTF-Cam, PS1 - GPC1","P200 - NGPS","1","1","","20.6887","r-ZTF","2025-08-24 07:37:18.998","Fritz","","","2025TNSTR3524....1L","2025TNSCR3547....1D","",""
"187164","SN 2025vpj","01:47:46.272","+17:19:04.27","SN II","0.03","","","ZTF, BlackGEM, ATLAS, LAST, Pan-STARRS, GOTO","ZTF, BlackGEM, ATLAS, LAST, Pan-STARRS, GOTO","ZTF","ATLAS, BlackGEM, GOTO, LAST, Pan-STARRS, ZTF","ZTF25abmlhkf","ATLAS-MLO - ATLAS-01, BG3 - BlackGEM-Cam3, GOTO-N - GOTO-1, LAST - LAST-Cam, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","19.0767","r-ZTF","2025-08-27 09:35:58.997","Fritz","","","2025TNSTR3397....1S","2025TNSCR3752....1S","",""
"187127","SN 2025vny","07:20:24.599","+30:20:42.92","SN II","0.03","","","ZTF, ATLAS, GOTO, Pan-STARRS","ZTF, ATLAS, GOTO, Pan-STARRS","ZTF","ATLAS, GOTO, Pan-STARRS, ZTF","ZTF25ablvnyr","ATLAS-HKO - ATLAS-02, ATLAS-TDO - ATLAS-05, GOTO-N - GOTO-2, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","18.6014","r-ZTF","2025-08-25 12:02:55.003","Fritz","","","2025TNSTR3397....1S","2025TNSCR3619....1J","",""
"187111","SN 2025vni","08:26:29.964","+32:18:13.93","SN II","0.038859","","","ZTF, Pan-STARRS","ZTF, Pan-STARRS","ZTF","Pan-STARRS, ZTF","ZTF25ablpyup","P48 - ZTF-Cam, PS1 - GPC1","LT - SPRAT","1","1","","18.1175","r-ZTF","2025-08-24 12:24:19.002","Fritz","","","2025TNSTR3396....1W","2025TNSCR4047....1W","",""
"186938","SN 2025vgt","20:41:14.559","-25:21:12.59","SN II","0.019547","","","ZTF, ATLAS, GOTO, Pan-STARRS, LAST","ZTF, ATLAS, GOTO, Pan-STARRS, LAST","ZTF","ATLAS, GOTO, LAST, Pan-STARRS, ZTF","ZTF25ablihfx","ATLAS-CHL - ATLAS-04, ATLAS-TDO - ATLAS-05, GOTO-N - GOTO-2, GOTO-S - GOTO-4, LAST - LAST-Cam, P48 - ZTF-Cam, PS1 - GPC1","P200 - NGPS","1","1","","19.3108","g-ZTF","2025-08-24 06:03:03.003","Fritz","","","2025TNSTR3357....1S","2025TNSCR3547....1D","",""
"186861","SN 2025vdu","08:34:46.523","+43:43:28.37","SN II","0.027406","","","ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS, Pan-STARRS, ZTF","ZTF25abklmje","ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","18.1046","r-ZTF","2025-08-21 12:24:44.999","Fritz","","","2025TNSTR3341....1W","2025TNSCR3836....1S","",""
"186296","SN 2025uic","15:14:44.827","+14:22:17.05","SN II","0.03","","","GOTO, ATLAS, ALeRCE","GOTO, ATLAS, ZTF","ZTF","ATLAS, GOTO, ZTF","GOTO25fyn","ATLAS-HKO - ATLAS-02, GOTO-N - GOTO-1, GOTO-N - GOTO-2, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.5","L-GOTO","2025-08-17 21:14:51.648","GOTO_bot","","","2025TNSTR3243....1O","2025TNSCR3625....1W","",""
"186264","SN 2025ugw","16:08:13.841","+18:17:50.24","SN II","0.04","SDSS J160813.84+181750.5","","ALeRCE, ATLAS, Fink, GOTO","ZTF, ATLAS, GOTO","ZTF","ATLAS, GOTO, ZTF","ZTF25abjeuls","ATLAS-MLO - ATLAS-01, ATLAS-TDO - ATLAS-05, GOTO-N - GOTO-1, GOTO-S - GOTO-4, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.4264","g-ZTF","2025-08-17 04:36:27.996","ALeRCE","","","2025TNSTR3238....1J","2025TNSCR3624....1S","",""
"186097","SN 2025uam","07:47:55.594","+34:02:06.94","SN II","0.0154","","","ZTF, Pan-STARRS, ATLAS, GOTO","ZTF, Pan-STARRS, ATLAS, GOTO","ZTF, VHU-TDA","ATLAS, GOTO, Pan-STARRS, ZTF","ZTF25abjecux","ATLAS-HKO - ATLAS-02, ATLAS-TDO - ATLAS-05, GOTO-N - GOTO-2, P48 - ZTF-Cam, PS2 - GPC2","FLWO-1.5m - FAST, P60 - SEDM","1","1","","18.2433","r-ZTF","2025-08-16 12:14:49.997","Fritz","","","2025TNSTR3231....1S","2025TNSCR3488....1S, 2025TNSCR4809....1N","",""
"186050","SN 2025tyr","16:03:03.214","+22:13:03.08","SN II","0.032477","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS, ZTF","ZTF25abippmj","ATLAS-MLO - ATLAS-01, ATLAS-TDO - ATLAS-05, P48 - ZTF-Cam","P200 - NGPS","1","1","","20.0935","r-ZTF","2025-08-15 04:00:31.003","ZTF_CATS150","","","2025TNSTR3217....1R","2025TNSCR3309....1D","",""
"185938","SN 2025tuj","18:16:27.344","+10:03:02.61","SN II","0.04","","","ZTF, ATLAS, GOTO","ZTF, ATLAS, GOTO","ZTF","ATLAS, GOTO, ZTF","ZTF25abimmqu","ATLAS-MLO - ATLAS-01, GOTO-N - GOTO-1, P48 - ZTF-Cam","P200 - NGPS","1","1","","19.6822","g-ZTF","2025-08-11 04:33:56.001","Fritz","","","2025TNSTR3200....1S","2025TNSCR3269....1S","",""
"185917","SN 2025tto","06:30:54.565","+23:10:43.95","SN II","0.031739","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS, ZTF","ZTF25abikyna","ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P200 - NGPS","1","1","","19.0033","r-ZTF","2025-08-13 12:06:05.999","ZTF_CATS150","","","2025TNSTR3186....1R","2025TNSCR3387....1D","",""
"185901","SN 2025tsy","07:18:31.477","+27:09:15.93","SN II","0.016942","","","ZTF, ATLAS, GOTO","ZTF, ATLAS, GOTO","ZTF","ATLAS, GOTO, ZTF","ZTF25abibtdm","ATLAS-HKO - ATLAS-02, GOTO-N - GOTO-1, GOTO-N - GOTO-2, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.4196","r-ZTF","2025-08-11 12:09:56.998","Fritz","","","2025TNSTR3185....1S","2025TNSCR3469....1S","",""
"185887","SN 2025tsl","17:05:33.422","+78:51:13.65","SN II","0.065502","","","ZTF, ATLAS, GOTO","ZTF, ATLAS, GOTO","ZTF","ATLAS, GOTO, ZTF","ZTF25abiiuxz","ATLAS-MLO - ATLAS-01, ATLAS-TDO - ATLAS-05, GOTO-N - GOTO-2, P48 - ZTF-Cam","LT - SPRAT","1","1","","18.792","r-ZTF","2025-08-13 06:57:07.004","Fritz","","","2025TNSTR3185....1S","2025TNSCR3892....1W","",""
"185856","SN 2025trg","14:02:11.611","+09:26:10.88","SN II","0.0204","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS, ZTF","ZTF25abhzbuz","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam","Keck1 - LRIS","1","1","","19.6808","r-ZTF","2025-08-11 03:50:17.001","Fritz","","","2025TNSTR3185....1S","2025TNSCR3311....1D","",""
"185844","SN 2025tqu","03:47:18.120","-08:26:59.89","SN II","0.03339","","","BlackGEM, GOTO, ZTF, Pan-STARRS","BlackGEM, GOTO, ZTF, Pan-STARRS","ZTF","BlackGEM, GOTO, Pan-STARRS, ZTF","BGEM J034718.11-082659.8","BG2 - BlackGEM-Cam2, BG4 - BlackGEM-Cam4, GOTO-S - GOTO-3, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","18.83","BG-q-BlackGem","2025-08-12 07:57:57.000","BlackGEM_Bot1","","","2025TNSTR3157....1S","2025TNSCR3620....1S","",""
"185833","SN 2025tqj","18:00:19.249","+61:31:39.56","SN II","0.047589","","","ATLAS, ALeRCE, LAST","ATLAS, ZTF, LAST","ZTF","ATLAS, LAST, ZTF","ATLAS25jgl","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, LAST - LAST-Cam, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.852","orange-ATLAS","2025-08-12 08:25:28.128","ATLAS_Bot1","","","2025TNSTR3156....1T","2025TNSCR3307....1S","",""
"185650","SN 2025tjj","06:53:13.551","+47:10:07.25","SN II","0.021598","","","ZTF, ATLAS, GOTO","ZTF, ATLAS, GOTO","ZTF","ATLAS, GOTO, ZTF","ZTF25abhrbjt","ATLAS-MLO - ATLAS-01, GOTO-N - GOTO-1, P48 - ZTF-Cam","P200 - NGPS","1","1","","18.1348","r-ZTF","2025-08-07 12:03:49.996","Fritz","","","2025TNSTR3114....1S","2025TNSCR3310....1D","",""
"185425","SN 2025tbf","05:37:10.798","+14:39:45.86","SN II","0.017839","","","ZTF","ZTF","ZTF","ZTF","ZTF25abgepus","P48 - ZTF-Cam","P200 - NGPS","1","1","","18.6486","r-ZTF","2025-07-31 11:58:57.999","Fritz","","","2025TNSTR3054....1W","2025TNSCR3387....1D","",""
"185421","SN 2025tbb","17:41:02.691","+39:14:08.88","SN II","0.045","","","ZTF, ATLAS, GOTO","ZTF, ATLAS, GOTO","ZTF","ATLAS, GOTO, ZTF","ZTF25abghevu","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, GOTO-N - GOTO-2, P48 - ZTF-Cam","P60 - SEDM","1","1","","21.0571","g-ZTF","2025-07-31 06:42:39.997","Fritz","","","2025TNSTR3055....1S","2025TNSCR3268....1S","",""
"185403","SN 2025taj","10:31:14.983","+72:07:46.97","SN II","0.022183","","","ATLAS, ZTF, GOTO","ATLAS, ZTF, GOTO","ZTF","ATLAS, GOTO, ZTF","","ATLAS-MLO - ATLAS-01, ATLAS-TDO - ATLAS-05, GOTO-N - GOTO-1, GOTO-N - GOTO-2, Other - Other, P48 - ZTF-Cam","P60 - SEDM","1","1","","18","Clear-","2025-08-02 21:05:00.000","Giancarlo Cortini","","","2025TNSTR3040....1C","2025TNSCR4215....1S","",""
"185192","SN 2025ssk","05:27:47.473","+19:56:58.18","SN II","0.027299","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS, ZTF","ZTF25abgekqc","ATLAS-HKO - ATLAS-02, ATLAS-TDO - ATLAS-05, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.4099","r-ZTF","2025-07-31 11:43:22.995","Fritz","","","2025TNSTR3012....1S","2025TNSCR3073....1S","",""
